"","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated"
"3644","20140603T000000",712500,3,1.5,1660,8797,1,0,4,7,1660,0,1956,0
"3645","20140714T000000",6e+05,4,1.5,1770,6014,1.5,0,4,7,1240,530,1946,0
"3646","20150330T000000",554663,3,2,1230,6802,1.5,0,3,7,1230,0,1940,0
"3647","20140703T000000",267000,3,1,1740,10875,1,0,4,7,1020,720,1962,0
"3648","20140924T000000",390000,3,2,1710,8910,1,0,5,7,1710,0,1953,0
"3649","20150401T000000",335000,6,2,2020,7071,1,0,3,7,1010,1010,1979,0
"3650","20150423T000000",938000,4,2.5,2410,9886,1,0,5,8,1990,420,1975,0
"3651","20150407T000000",370000,4,2.75,2310,14745,1,0,3,7,1410,900,1993,0
"3652","20150402T000000",335000,5,2.5,2400,4548,2,0,3,7,2400,0,2003,0
"3653","20150421T000000",695000,5,2,3160,3990,1.5,0,3,7,1870,1290,NA,0
"3654","20140606T000000",387500,3,1,1560,14333,1,0,4,7,1560,0,1953,0
"3655","20150318T000000",245000,3,2.5,1770,6187,2,0,3,7,1770,0,1992,0
"3656","20140729T000000",308550,3,2,1600,13200,1,0,3,7,1600,0,1990,0
"3657","20140624T000000",225000,3,1.75,1330,13102,1,0,3,7,1330,0,1968,0
"3658","20140903T000000",715000,4,2.5,2970,29163,2,0,3,9,2970,0,1993,0
"3659","20150506T000000",335000,3,1,1020,10200,1,0,4,7,1020,0,1954,0
"3660","20140821T000000",634000,3,2.5,2490,4904,2,0,3,9,2490,0,2003,0
"3661","20140514T000000",337500,5,2,1700,7314,1,0,3,7,1000,700,1956,0
"3662","20140904T000000",440000,1,1,850,6567,1,0,4,6,850,0,1940,0
"3663","20140717T000000",350000,3,1.75,1250,13775,1,0,3,7,1250,0,1990,0
"3664","20150114T000000",4e+05,2,1,610,4560,1,0,3,5,610,0,1918,0
"3665","20140815T000000",1290000,4,3.5,3700,13175,2,0,4,11,3700,0,1989,0
"3666","20150406T000000",435000,3,1,950,10080,1,0,4,7,950,0,1954,0
"3667","20140929T000000",681000,4,2.5,3860,5130,2,0,3,8,2930,930,2004,0
"3668","20140629T000000",397000,3,3.5,1360,1275,2,0,3,8,1240,120,2007,0
"3669","20140926T000000",775000,4,2.5,3890,34513,2,0,3,10,3890,0,1996,0
"3670","20140707T000000",480000,3,2.25,1680,9090,1,0,4,7,1130,550,1959,0
"3671","20140909T000000",158000,3,2.5,1520,7200,2,0,4,7,1520,0,1985,0
"3672","20140723T000000",590000,3,2,2420,208652,1.5,0,3,8,2420,0,2005,0
"3673","20140902T000000",772500,5,2.75,3890,9130,2,0,3,9,3890,0,2004,0
"3674","20150217T000000",464500,5,1.5,2940,13425,1,0,3,8,1470,1470,1955,0
"3675","20150424T000000",281000,3,1.75,1350,8737,1,0,3,7,1350,0,1966,0
"3676","20140722T000000",620000,3,2.25,2190,45738,1,0,3,8,2190,0,1990,0
"3677","20140617T000000",475000,3,2.25,2280,5750,1,0,4,7,1150,1130,1985,0
"3678","20141017T000000",245000,2,2,1070,4500,1,0,4,6,910,160,1932,0
"3679","20140729T000000",660000,5,2.25,2540,3750,1.5,0,4,7,1510,1030,1925,0
"3680","20141204T000000",527500,4,2.25,2270,8480,1,0,5,8,1310,960,1973,0
"3681","20141027T000000",135000,2,1,1220,7250,1,0,4,6,1220,0,1914,0
"3682","20150506T000000",275000,3,1.75,1890,5000,1,0,3,7,1890,0,2003,0
"3683","20150210T000000",430000,4,2,1990,4740,1,0,3,7,1080,910,1926,0
"3684","20140825T000000",213500,3,1,1220,6000,1,0,4,7,1220,0,1968,0
"3685","20140912T000000",535000,3,3,2640,5978,2,0,3,9,2640,0,2012,0
"3686","20150213T000000",641000,3,1.75,1480,9603,1,0,3,7,1480,0,1952,0
"3687","20141028T000000",436300,3,2,2320,9420,1,0,5,7,2320,0,1952,0
"3688","20141014T000000",1440000,4,1.75,2410,6000,1.5,0,3,8,2410,0,1911,0
"3689","20150327T000000",830000,4,2.75,2090,13500,1,0,4,8,2090,0,1949,0
"3690","20140722T000000",380000,3,1,920,3532,1,0,3,6,920,0,1910,0
"3691","20150220T000000",132500,3,0.75,850,8573,1,0,3,6,600,250,1945,0
"3692","20141201T000000",179950,3,1,1130,9907,1,0,3,7,1130,0,1954,0
"3693","20150420T000000",188200,3,1,1260,7265,1,0,4,7,1260,0,1954,0
"3694","20140702T000000",659000,4,2,2090,10800,1,0,4,7,2090,0,1951,0
"3695","20141022T000000",317000,3,2,2020,7260,1.5,0,3,7,1180,840,1926,0
"3696","20141124T000000",625000,3,2.25,1970,4564,1,0,3,8,1470,500,1959,0
"3697","20140613T000000",350000,3,1.75,1820,9545,1,0,3,7,1230,590,1976,0
"3698","20140625T000000",750000,3,1.5,1840,5000,1.5,0,5,7,1340,500,1915,0
"3699","20140827T000000",457000,4,1.75,2100,10358,1,0,5,8,1280,820,1959,0
"3700","20150304T000000",632500,4,2,1770,5000,2,0,4,7,1770,0,1906,0
"3701","20140702T000000",223000,3,2,1110,7231,1,0,4,7,1110,0,1991,0
"3702","20140902T000000",610000,4,2.75,2090,8400,1,0,4,8,1240,850,1976,0
"3703","20141024T000000",385000,4,1.75,2080,8215,2,0,4,7,2080,0,1948,0
"3704","20150324T000000",367500,3,3.25,1400,1343,2,0,3,7,1160,240,2005,0
"3705","20140804T000000",385100,3,1,1060,8040,1,0,4,6,1060,0,1949,0
"3706","20141229T000000",230000,2,1,720,5913,1,0,3,6,720,0,1920,0
"3707","20140623T000000",286000,3,2.75,1100,750,2,0,3,7,780,320,2008,0
"3708","20150326T000000",201700,3,1,1010,9576,1,0,4,7,1010,0,1967,0
"3709","20150423T000000",1350000,4,4.75,5230,89298,2.5,0,3,11,5230,0,2002,0
"3710","20140519T000000",525000,4,1.75,2420,7672,1,0,3,8,1480,940,1979,0
"3711","20150202T000000",361000,3,1.5,1200,7236,1,0,3,7,1200,0,1975,0
"3712","20140923T000000",530000,3,1.5,1950,1963,3,0,3,8,1950,0,2002,0
"3713","20141008T000000",455000,3,2.25,1870,7403,1,0,3,7,1870,0,1950,0
"3714","20141120T000000",421000,4,2.25,1310,8400,1,0,4,7,1310,0,1966,0
"3715","20140502T000000",640000,4,2,1520,6200,1.5,0,3,7,1520,0,1945,0
"3716","20150331T000000",240000,3,1,1270,12733,1,0,3,7,1270,0,1955,0
"3717","20141024T000000",360000,2,1,840,7414,1,0,4,6,840,0,1928,0
"3718","20150324T000000",157340,2,1,900,23000,1,0,2,7,900,0,1953,0
"3719","20150415T000000",1240000,4,3,3010,6139,2,0,5,8,2560,450,1950,1972
"3720","20140506T000000",250000,3,1,1050,6874,1,0,3,6,1050,0,1954,0
"3721","20150225T000000",735000,6,2.75,3360,84506,1,0,5,7,2040,1320,1962,0
"3722","20150115T000000",884900,7,4.75,5370,10800,1.5,0,3,8,5370,0,1967,0
"3723","20141023T000000",775000,3,3.5,2690,104544,2,0,3,8,2690,0,1948,1990
"3724","20140502T000000",463000,3,1.75,1710,7320,1,0,3,7,1710,0,1948,0
"3725","20140623T000000",579000,3,2.5,1640,1269,3,0,3,8,1640,0,2009,0
"3726","20140709T000000",570000,6,3.75,4000,6015,2,0,3,10,3080,920,2004,0
"3727","20150331T000000",1060000,5,4.5,4140,7924,2,0,3,10,4140,0,2005,0
"3728","20140909T000000",375000,4,2.75,3140,24800,1,0,4,8,2080,1060,1971,0
"3729","20141209T000000",422000,2,1.75,1320,2609,1,0,4,7,920,400,1938,0
"3730","20150209T000000",866500,4,3.5,3080,4945,2,0,3,9,2010,1070,2014,0
"3731","20150413T000000",705000,3,2.5,2500,10359,2,0,3,10,2500,0,1986,0
"3732","20141029T000000",470000,4,2.5,2520,9684,2,0,3,8,2520,0,1994,0
"3733","20141218T000000",360000,3,1.25,2350,6200,1,0,4,7,1320,1030,1966,0
"3734","20150429T000000",795000,4,2.5,2570,13450,1,0,3,8,1510,1060,1948,0
"3735","20150330T000000",8e+05,4,2.5,3100,7807,2,0,3,9,3100,0,2003,0
"3736","20140529T000000",2450000,4,3.5,4730,13586,1.5,0,5,10,4270,460,1935,0
"3737","20150408T000000",277284,3,1.75,1030,4800,1,0,3,6,930,100,1927,0
"3738","20150413T000000",460000,2,1,1020,4002,1,0,5,7,1020,0,1953,0
"3739","20150504T000000",898888,3,2.5,2080,3729,2,0,3,9,2080,0,1996,0
"3740","20140806T000000",211000,3,1,NA,47916,1,0,3,7,1410,0,1981,0
"3741","20140828T000000",222000,2,2,1360,3300,2,0,3,6,1360,0,2004,0
"3742","20140529T000000",672000,3,2.5,2620,21587,2,0,3,7,2620,0,1992,0
"3743","20141020T000000",778000,3,2.25,2260,33080,1,0,5,9,1690,570,1974,0
"3744","20150121T000000",312500,3,1.75,1490,9493,1,0,4,8,1490,0,1976,0
"3745","20140714T000000",650000,4,2.5,2530,6500,1.5,0,3,8,1720,810,1975,0
"3746","20140826T000000",740000,6,2.25,3140,10250,1,0,4,8,1570,1570,1959,0
"3747","20140826T000000",320000,3,2,1820,17600,1,0,5,7,1820,0,1972,0
"3748","20150508T000000",455000,4,2.5,1770,13168,2,0,3,7,1770,0,1990,0
"3749","20140513T000000",2450000,5,4,4430,9000,2,0,3,10,4430,0,2013,0
"3750","20141203T000000",5e+05,3,3.25,1490,902,3,0,3,8,1220,270,2001,0
"3751","20140611T000000",325000,3,1.75,1790,27427,1,0,3,7,1130,660,1978,0
"3752","20140912T000000",416000,3,2.5,1710,1296,3,0,3,8,1510,200,2004,0
"3753","20150318T000000",495000,4,2.25,2070,20280,2,0,4,7,2070,0,1968,0
"3754","20140505T000000",549000,2,1,1140,5400,1,0,5,7,1140,0,1908,0
"3755","20140825T000000",589000,5,2,3930,10150,1.5,0,4,8,3070,860,1968,0
"3756","20141121T000000",194820,3,1.5,1100,32700,1,0,3,7,1100,0,1967,0
"3757","20141216T000000",405000,3,2.5,2260,5500,1.5,0,3,7,1280,980,1910,0
"3758","20150408T000000",625000,3,2.5,2260,5500,1.5,0,3,7,1280,980,1910,0
"3759","20141113T000000",205000,3,1,1130,7014,1,0,3,7,1130,0,1954,0
"3760","20140623T000000",345100,3,3.75,1950,8625,1,0,3,8,1360,590,1959,0
"3761","20141020T000000",2e+05,3,1,960,7500,1,0,3,6,960,0,1953,0
"3762","20150212T000000",1910000,4,3.5,4210,18564,2,0,3,11,4210,0,2001,0
"3763","20141029T000000",524500,3,1.5,3430,264844,1,0,3,7,2230,1200,1988,0
"3764","20140826T000000",598600,4,2.75,NA,212639,2,0,3,7,2070,1400,1993,0
"3765","20141209T000000",367777,5,3,2140,5937,1,0,3,7,1280,860,1978,0
"3766","20140507T000000",750000,3,2.75,2520,5401,1,0,4,7,1360,1160,1946,0
"3767","20141105T000000",575000,5,2.25,3550,7992,2,0,3,8,3550,0,1968,0
"3768","20150430T000000",84000,2,1,700,20130,1,0,3,6,700,0,1949,0
"3769","20141218T000000",255000,2,1,740,5000,1,0,4,6,740,0,1926,0
"3770","20140520T000000",1740000,4,3.75,3300,4545,1.5,0,3,10,2600,700,1926,1999
"3771","20150513T000000",415000,3,2.25,1640,5880,1,0,3,7,1240,400,1977,0
"3772","20150507T000000",449900,3,2.5,2780,8225,2,0,3,9,2780,0,1990,0
"3773","20140919T000000",220000,5,1.5,1830,94960,1.5,0,3,7,1830,0,1929,0
"3774","20150410T000000",899000,4,2.5,3540,9349,2,0,3,10,3540,0,2003,0
"3775","20140714T000000",430000,3,2.5,1440,7320,1,0,5,7,1440,0,1954,0
"3776","20150130T000000",472500,4,2.5,2960,223462,2,0,3,10,2960,0,2001,0
"3777","20141229T000000",680000,6,2.5,3180,9375,1,0,4,8,1590,1590,1967,0
"3778","20150305T000000",1650000,5,4,3310,8400,2,0,3,10,3310,0,2000,0
"3779","20141118T000000",810000,3,2,2390,8025,2,0,5,7,2390,0,1921,0
"3780","20150305T000000",605000,3,2.5,2460,138085,2,0,4,9,2460,0,1977,0
"3781","20140725T000000",522000,3,1.75,1630,15600,1,0,3,7,1630,0,1958,0
"3782","20150203T000000",759000,5,2.75,3490,8230,2,0,3,10,3490,0,2005,0
"3783","20140519T000000",411000,4,2.75,2500,5257,2,0,3,8,2500,0,1966,0
"3784","20150306T000000",286950,4,2.5,2080,9846,1,0,3,7,1240,840,1984,0
"3785","20140610T000000",440000,3,1.5,1290,1286,3,0,3,7,1290,0,2000,0
"3786","20140523T000000",149000,3,1,1700,8645,1,0,3,6,1700,0,1955,0
"3787","20141112T000000",284700,3,1,NA,8645,1,0,3,6,1700,0,1955,0
"3788","20140909T000000",374950,3,2.5,2540,11562,1,0,3,8,1290,1250,NA,0
"3789","20140916T000000",816000,3,1.5,1180,8545,1,0,3,8,1180,0,1952,0
"3790","20141121T000000",533250,4,1.75,1520,15398,1,0,4,7,1370,150,1960,0
"3791","20140603T000000",689800,3,2.75,2390,9313,1,0,5,8,1390,1000,1942,0
"3792","20140813T000000",775000,4,2.75,NA,6200,1.5,0,4,8,1820,920,1947,0
"3793","20150506T000000",702000,3,2.5,2190,8528,1,0,3,8,1760,430,1991,0
"3794","20140708T000000",160000,3,1,1350,8700,1.5,0,3,6,1350,0,NA,0
"3795","20150309T000000",255500,3,1,1350,8700,1.5,0,3,6,1350,0,1942,0
"3796","20141202T000000",949000,4,2.75,2980,42253,1,0,4,9,1860,1120,1973,0
"3797","20140731T000000",169500,2,1,790,7450,1,0,4,6,790,0,1944,0
"3798","20140915T000000",586000,4,2.25,2130,9000,2,0,4,8,2130,0,1965,0
"3799","20150203T000000",680000,4,2.5,NA,37431,1,0,4,8,1600,1100,1978,0
"3800","20141208T000000",851500,3,2,3200,18184,1,0,5,8,2000,1200,1977,0
"3801","20140514T000000",582500,2,1.5,1159,4800,1,0,3,7,1159,0,1948,0
"3802","20140826T000000",637000,4,3.5,3080,118918,2,0,3,9,3080,0,2008,0
"3803","20150128T000000",225000,3,1,1000,9295,1,0,3,7,1000,0,1955,0
"3804","20141231T000000",795000,3,3.25,2260,3727,2,0,3,8,1880,380,2003,0
"3805","20140818T000000",304999,4,2.25,2270,9600,1,0,3,7,1290,980,1976,0
"3806","20150505T000000",95000,1,0.75,760,5746,1,0,4,5,760,0,1915,0
"3807","20141016T000000",240000,4,1.75,1420,5382,1,0,5,5,1040,380,1942,0
"3808","20140813T000000",772000,4,2.5,2500,8680,1,0,4,7,1250,1250,1958,0
"3809","20141113T000000",245000,2,1.5,1450,6258,1,0,4,8,1450,0,1983,0
"3810","20141205T000000",430000,5,3,2500,5750,1,0,3,8,1430,1070,1999,0
"3811","20140611T000000",799000,3,1.5,2210,6300,1.5,0,5,8,2210,0,1916,0
"3812","20150417T000000",880000,5,2.75,3020,9187,2,0,3,9,3020,0,2007,0
"3813","20141208T000000",750000,4,2.5,3290,7538,2,0,3,9,3290,0,2004,0
"3814","20141219T000000",2890000,4,4,5780,7173,2,0,3,11,4130,1650,2008,0
"3815","20140604T000000",532000,3,2.5,1820,4910,2,0,3,8,1820,0,1993,0
"3816","20140805T000000",525000,4,2.75,2500,10330,1,0,4,8,1380,1120,1978,0
"3817","20141117T000000",239000,2,1,1210,9375,1,0,4,7,1210,0,1952,0
"3818","20140616T000000",460000,2,1.5,1090,4000,1,0,3,8,970,120,1951,0
"3819","20140605T000000",540000,4,2.25,1330,8400,1.5,0,3,8,1330,0,1962,0
"3820","20140606T000000",475000,2,1,890,4590,1,0,3,7,890,0,1923,0
"3821","20150421T000000",445000,3,1.75,1360,4998,1,0,3,8,1360,0,1968,2014
"3822","20140905T000000",1580000,5,3.75,4220,9240,2,0,5,11,3420,800,1991,0
"3823","20150409T000000",549950,4,2.5,3780,6800,2,0,3,8,3780,0,2004,0
"3824","20141017T000000",294950,4,2,2610,14321,1.5,0,4,6,1690,920,1940,0
"3825","20141021T000000",736000,3,2.5,1980,2975,3,0,3,8,1980,0,1993,0
"3826","20150430T000000",214946,3,1.75,1290,8688,1,0,4,7,1290,0,1980,0
"3827","20141030T000000",856000,5,3.25,3620,5500,2,0,3,9,3620,0,2003,0
"3828","20140504T000000",775000,2,2.5,2680,7392,1,0,3,9,2680,0,2004,0
"3829","20150203T000000",205000,3,1.75,1200,8631,1,0,3,7,1200,0,1959,0
"3830","20141001T000000",429592,2,2.75,1992,10946,1.5,1,5,6,1288,704,1903,0
"3831","20150206T000000",414250,4,1.75,1640,13566,1,0,4,7,1120,520,1977,0
"3832","20150202T000000",399950,4,2.75,1920,4400,1,0,4,6,960,960,1906,0
"3833","20141014T000000",319990,3,2.25,1840,7326,1,0,5,7,1370,470,1979,0
"3834","20150109T000000",524000,3,1.5,1310,9471,1,0,4,8,1310,0,1970,0
"3835","20150108T000000",349950,2,1,1050,6317,1.5,0,4,7,1050,0,1913,0
"3836","20141031T000000",889000,4,2.5,2570,4480,1.5,0,4,8,1580,990,1927,0
"3837","20140707T000000",3e+05,3,1,930,5160,1.5,0,5,6,930,0,1919,0
"3838","20140602T000000",395000,1,1,NA,3000,1,0,3,7,730,0,1911,0
"3839","20150203T000000",348000,2,2.5,1270,1242,3,0,3,7,1270,0,2008,0
"3840","20150226T000000",830000,2,1,1150,6000,1,0,4,7,710,440,1921,0
"3841","20140612T000000",173000,2,1,820,10450,1,0,4,7,820,0,1965,0
"3842","20140522T000000",585000,4,1.75,3000,42200,1,0,3,7,1500,1500,1950,0
"3843","20150213T000000",576750,3,2,2220,5000,1,0,4,7,1110,1110,1966,0
"3844","20150504T000000",495000,5,3.25,2500,7620,1,0,3,7,1250,1250,1962,0
"3845","20141015T000000",216650,3,3.5,1540,1427,2,0,3,7,1360,180,2007,0
"3846","20150413T000000",615000,4,2.75,2750,15450,1,0,3,8,1800,950,NA,0
"3847","20141024T000000",675000,4,2.5,3130,12463,1,0,NA,8,1620,1510,1978,0
"3848","20150401T000000",510000,3,2,1430,9250,1,0,4,8,990,440,1983,0
"3849","20140507T000000",630000,3,2.5,2680,327135,2,0,3,8,2680,0,1995,0
"3850","20140801T000000",359950,4,2.5,3010,5701,2,0,3,8,3010,0,2003,0
"3851","20141003T000000",265000,3,1.5,1530,7500,1.5,0,3,7,1530,0,1986,0
"3852","20140521T000000",210000,3,1,1240,4842,1,0,4,6,1240,0,1916,0
"3853","20150325T000000",367000,3,2.5,2260,93218,1,0,4,6,2260,0,1998,0
"3854","20150413T000000",1080000,4,2.25,2820,5000,1.5,0,4,9,1800,1020,1926,0
"3855","20150211T000000",756000,3,2.5,3560,8297,1,0,4,8,1650,1910,1948,0
"3856","20140724T000000",203000,3,2.25,1630,9145,1,0,3,7,1630,0,1960,0
"3857","20150121T000000",535000,4,2.5,2880,23994,2,0,3,9,2880,0,2002,0
"3858","20150323T000000",525000,3,3.25,2200,7440,2,0,4,7,1710,490,1947,0
"3859","20150309T000000",347500,3,1.75,1620,7500,1,0,3,7,1220,400,1981,0
"3860","20140505T000000",620000,3,1.75,1480,2185,2.5,0,3,9,1480,0,2005,0
"3861","20150422T000000",645000,4,2.5,2250,10696,2,0,3,8,2250,0,1996,0
"3862","20141203T000000",2200000,4,3,3540,11098,2,0,3,10,3000,540,1940,0
"3863","20140619T000000",280000,3,2,1790,42399,1,0,4,7,1790,0,1990,0
"3864","20150501T000000",432000,3,2,1400,6380,1,0,4,7,700,700,1924,0
"3865","20141222T000000",790000,3,1.5,2390,4452,2,0,3,9,1790,600,1929,0
"3866","20150113T000000",635000,4,1.75,2400,10050,1,0,5,8,2400,0,1957,0
"3867","20140819T000000",442000,3,1.5,2050,6384,1,0,3,7,1350,700,1958,0
"3868","20150422T000000",490000,4,3,2640,5267,2,0,3,7,2640,0,2001,0
"3869","20140925T000000",250000,5,1.75,2320,7700,1,0,5,7,1290,1030,1962,0
"3870","20140619T000000",1330000,4,2.5,2440,3600,2.5,0,4,8,2440,0,1902,0
"3871","20141027T000000",120000,3,1,1260,7500,1,0,3,6,1260,0,1954,0
"3872","20140918T000000",2950000,5,4.75,6240,47480,1,0,3,11,4610,1630,2003,0
"3873","20140923T000000",325000,4,2.5,1930,8458,2,0,3,7,1930,0,1993,0
"3874","20140612T000000",210000,4,1.75,1200,7680,1,0,3,7,1200,0,1968,0
"3875","20150504T000000",215000,1,1,970,7639,1,0,4,5,570,400,1920,0
"3876","20141029T000000",387000,3,1.75,1810,10800,1,0,5,8,1210,600,1968,0
"3877","20140918T000000",408000,3,1,1380,7015,1.5,0,4,7,1380,0,1925,0
"3878","20140710T000000",410000,3,1,1470,6500,1,0,4,7,1470,0,NA,0
"3879","20141216T000000",216000,3,1,1010,7920,1,0,3,6,1010,0,1925,0
"3880","20150330T000000",390000,3,1,1010,7920,1,0,3,6,1010,0,1925,0
"3881","20141211T000000",357000,3,1.5,1340,11744,1,0,2,7,1340,0,1950,0
"3882","20140519T000000",215000,3,1,970,7275,1,0,4,7,970,0,1970,0
"3883","20150213T000000",265000,3,1,1122,6554,1.5,0,3,5,1122,0,1900,0
"3884","20141209T000000",589950,3,2.75,1670,1350,3,0,3,9,1350,320,2014,0
"3885","20150206T000000",440000,3,1.75,2840,16851,1,0,3,8,1600,1240,1950,0
"3886","20150429T000000",248000,2,1,770,8600,1,0,4,4,770,0,1914,0
"3887","20140911T000000",730000,3,2.25,2040,130680,2,0,3,9,2040,0,1977,0
"3888","20150119T000000",425000,4,2.5,3052,12145,2,0,3,8,3052,0,2004,0
"3889","20140912T000000",680000,3,2.5,2620,14248,2,0,4,8,1830,790,1977,0
"3890","20150218T000000",341500,5,2.25,3120,10400,2,0,3,8,3120,0,1980,0
"3891","20150508T000000",395000,2,1,1100,3975,1,0,3,7,900,200,1950,0
"3892","20140731T000000",1230000,4,2.75,3410,95396,1.5,0,4,10,3410,0,1962,0
"3893","20140708T000000",695500,5,2.75,2510,9180,1,0,4,8,1600,910,1975,0
"3894","20141002T000000",308000,3,1.75,1680,8629,1,0,3,8,1200,480,1977,0
"3895","20150218T000000",422500,3,2,1960,6450,1,0,4,7,1000,960,1977,0
"3896","20150421T000000",418000,2,1,1040,6900,1,0,4,7,1040,0,1915,0
"3897","20141007T000000",385000,5,1.5,1750,9780,1.5,0,4,7,1750,0,1961,0
"3898","20140512T000000",876650,3,3.25,2170,12508,1.5,0,5,9,1650,520,1928,1970
"3899","20140821T000000",450000,3,2.5,1639,2710,2,0,3,8,1479,160,2003,0
"3900","20140625T000000",418800,4,2.25,2100,9984,1,0,4,7,1290,810,1973,0
"3901","20141008T000000",330000,2,1,880,1753,2,0,4,7,880,0,1945,0
"3902","20150416T000000",550000,3,1.75,1940,8376,1,0,NA,8,1290,650,1963,0
"3903","20141030T000000",270000,4,2.5,2490,11650,1,0,3,7,1390,1100,1990,0
"3904","20150429T000000",978500,3,2.25,2060,7080,2,0,3,9,1800,260,1940,0
"3905","20140930T000000",975000,4,2.5,2720,10455,2,0,3,10,2500,220,1981,0
"3906","20140725T000000",455000,3,2.25,2180,6850,1,0,3,7,1750,430,1973,0
"3907","20141009T000000",1420000,4,3.25,3600,38016,2,0,3,11,3310,290,1991,0
"3908","20150406T000000",220000,2,1,840,9000,1,0,5,6,840,0,1951,0
"3909","20140813T000000",490000,3,2,2370,12196,2,0,4,7,2370,0,1970,0
"3910","20150421T000000",420000,4,2.25,2270,9100,2,0,3,7,2270,0,1978,0
"3911","20141208T000000",408500,4,2.5,2720,7043,2,0,3,9,2720,0,2003,0
"3912","20150327T000000",716000,3,1.5,1140,4800,1.5,0,3,7,1140,0,1915,0
"3913","20140602T000000",965000,4,2.5,2460,5000,2,0,5,8,1620,840,1938,0
"3914","20150113T000000",357823,3,1.5,1240,9196,1,0,3,8,1240,0,1968,0
"3915","20140611T000000",7060000,5,4.5,10040,37325,2,1,3,11,7680,2360,1940,2001
"3916","20140805T000000",425000,3,2.25,1670,9500,1,0,3,7,1170,500,1977,0
"3917","20150416T000000",711777,4,1.75,2220,6731,1,0,4,7,1110,1110,1953,0
"3918","20141201T000000",335000,3,1,980,9903,1,0,4,7,980,0,1966,0
"3919","20140616T000000",825000,4,1.5,1890,6938,1.5,0,3,8,1890,0,1919,0
"3920","20150501T000000",210000,2,1,1100,6000,1.5,0,4,6,1100,0,1900,0
"3921","20140811T000000",575000,2,1.75,2770,19700,2,0,3,8,1780,990,1983,0
"3922","20150404T000000",1210000,4,2.75,4250,10925,2,0,3,10,4250,0,2003,0
"3923","20140801T000000",431500,2,2,1370,4866,1,0,3,8,1370,0,2005,0
"3924","20140903T000000",475000,3,1.5,1480,13457,1,0,3,7,1480,0,1959,0
"3925","20141126T000000",1500000,4,3.75,3770,4000,2.5,0,5,9,2890,880,1916,0
"3926","20141223T000000",540000,6,3,2870,206474,2,0,3,7,2330,540,1960,1985
"3927","20141210T000000",775000,3,2.5,3820,35016,2,0,NA,9,3820,0,1987,0
"3928","20140716T000000",635000,3,2.5,1530,2978,1,0,3,7,1210,320,1997,0
"3929","20150407T000000",1300000,3,2.75,4120,16365,1,0,3,12,4120,0,1999,0
"3930","20140801T000000",405000,3,2.25,1590,7267,1,0,4,7,1100,490,1976,0
"3931","20140721T000000",210000,3,1,1520,8600,1,0,NA,6,1040,480,1951,0
"3932","20150504T000000",880000,4,2.5,2350,4675,2,0,3,9,2150,200,1923,0
"3933","20141024T000000",239000,4,2,1370,8837,1.5,0,3,7,1370,0,1955,0
"3934","20140714T000000",515000,3,2.5,1540,6100,1,0,3,6,770,770,1944,2014
"3935","20140723T000000",1380000,3,3.25,3786,38038,1,1,3,9,1934,1852,1978,2006
"3936","20140722T000000",215000,4,2.25,1500,5393,2,0,3,7,1500,0,1999,0
"3937","20150409T000000",315000,6,2,1750,17685,1,0,4,5,1750,0,1943,0
"3938","20140730T000000",442500,3,1.5,1800,8303,1,0,3,7,1200,600,1957,0
"3939","20140818T000000",311000,2,1.75,1180,55321,1,0,3,8,1180,0,1941,2004
"3940","20141217T000000",425000,2,1,NA,6030,1,0,4,6,830,0,1925,0
"3941","20140904T000000",433500,3,1.75,1540,9450,1,0,4,6,1040,500,1919,0
"3942","20140804T000000",450000,3,2.25,1610,8296,2,0,3,8,1610,0,1978,0
"3943","20140520T000000",675000,3,2.25,1990,10260,2,0,4,8,1990,0,1987,0
"3944","20140624T000000",535000,3,2.5,2070,4132,2,0,3,8,2070,0,1999,0
"3945","20140613T000000",577000,3,1.75,1760,12874,1,0,4,7,1230,530,1967,0
"3946","20141217T000000",480000,3,1.75,1740,8528,1,0,4,7,1290,450,1939,0
"3947","20150112T000000",4e+05,3,1.5,1950,4473,1,0,4,6,1530,420,1914,0
"3948","20140613T000000",304000,3,1,1280,8184,1.5,0,4,6,1280,0,1947,0
"3949","20150325T000000",355000,3,1.75,1460,7203,1,0,3,7,1460,0,1990,0
"3950","20140905T000000",998000,4,3.25,3770,982998,2,0,3,10,3770,0,1992,0
"3951","20140814T000000",550000,4,1.75,2410,8447,2,0,4,8,2060,350,1936,1980
"3952","20141016T000000",550000,4,1.75,2410,8447,2,0,4,8,2060,350,1936,1980
"3953","20140821T000000",210000,3,1.75,1400,7300,2,0,3,6,1400,0,NA,0
"3954","20150226T000000",317000,3,2.5,2100,7587,2,0,3,9,2100,0,1990,0
"3955","20150504T000000",7e+05,4,3.5,5360,25800,1,0,3,9,3270,2090,1971,0
"3956","20140616T000000",265000,3,1,1000,9150,1,0,3,7,1000,0,NA,0
"3957","20140902T000000",7e+05,4,3.5,3150,6175,2,0,3,9,3150,0,2001,0
